"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","lat","lng"
"x119642250","x1102630889232703490",2019-03-04 18:04:24,"anyalhas","These Pennsylvania counties hardest hit by the flu this season | PhillyVoice https://t.co/u5vEuahiPP","Twitter for iPhone",100,,,,FALSE,FALSE,1,0,,,"phillyvoice.com/pennsylvania-f…","https://t.co/u5vEuahiPP","https://www.phillyvoice.com/pennsylvania-flu-season-deaths-confirmed-cases-philadelphia/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/anyalhas/status/1102630889232703490","Annyah L Hasler","Philadelphia, U.S.A.","ATHEIST, Love Animals, Booze, Hot Dogs, The Arts, No Idiots Tolerated. Black Female Boomer Progressive, #DemExit Independent ! TRUMP Is #NotMyPresident NO DM's.",,FALSE,3590,3205,245,189726,57338,2010-03-04 06:32:15,FALSE,,,"en","https://pbs.twimg.com/profile_banners/119642250/1359870698","http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/2570626714/zyt5a03nzzq4m4z4t2j6_normal.jpeg",,
"x962907389518368768","x1102628956417732610",2019-03-04 17:56:43,"inspireuplift","Flu season attire for the office https://t.co/usHi0Aw26G","Twitter for Android",32,,,,FALSE,FALSE,3,1,,,,,,"http://pbs.twimg.com/media/D01TMBwWsAASxr5.jpg","https://t.co/usHi0Aw26G","https://twitter.com/inspireuplift/status/1102628956417732610/photo/1","photo","http://pbs.twimg.com/media/D01TMBwWsAASxr5.jpg","https://t.co/usHi0Aw26G","https://twitter.com/inspireuplift/status/1102628956417732610/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/inspireuplift/status/1102628956417732610","Inspire Uplift","Miami, FL","Follow us for Inspiring & Uplifting content. 🌞
For order support email: contact@inspireuplift.com 📧","https://t.co/Z8eUwFTpqy",FALSE,1791,7,2,3342,411,2018-02-12 04:33:06,FALSE,"https://t.co/Z8eUwFTpqy","https://www.inspireuplift.com/","en","https://pbs.twimg.com/profile_banners/962907389518368768/1518410233",,"http://pbs.twimg.com/profile_images/962908260218081280/eTHrssSX_normal.jpg",,
"x151202705","x1102627279245590529",2019-03-04 17:50:03,"_APCI","The season could go on for several more weeks, or even months. The flu has been sending Americans to the doctor at higher than normal rates since the middle of November, and it hasn’t yet dropped off. | @business  https://t.co/IS6yGMQf6J","Hootsuite Inc.",237,,,,FALSE,FALSE,0,0,,,"ow.ly/nryX30nUHT0","https://t.co/IS6yGMQf6J","http://ow.ly/nryX30nUHT0",,,,,,,,,"x34713362","business","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/_APCI/status/1102627279245590529","APCI","Bessemer, AL","Member owned, group purchasing organization established in the interest of independent pharmacy. Like us on Facebook at: http://t.co/i6nz3dmm","http://t.co/WcZ2uu37AZ",FALSE,1084,186,27,5385,75,2010-06-02 21:30:12,FALSE,"http://t.co/WcZ2uu37AZ","http://www.apcinet.com","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/524269658786889728/XJU99xTC_normal.jpeg",,
"x28319078","x1102627022575034368",2019-03-04 17:49:02,"Tom_Goodfellow","@ErinGflow delivered a care package to me at work to help me through the flu season... Frozen themed tissues where a bit of a surprise. https://t.co/zh5GVp7RD7","Twitter for iPhone",135,,"x79564576","ErinGflow",FALSE,FALSE,2,0,,,,,,"http://pbs.twimg.com/media/D01RaZSUYAA2Bjs.jpg","https://t.co/zh5GVp7RD7","https://twitter.com/Tom_Goodfellow/status/1102627022575034368/photo/1","photo","http://pbs.twimg.com/media/D01RaZSUYAA2Bjs.jpg","https://t.co/zh5GVp7RD7","https://twitter.com/Tom_Goodfellow/status/1102627022575034368/photo/1",,"x79564576","ErinGflow","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Tom_Goodfellow/status/1102627022575034368","Thomas Goodfellow","Seattle, WA","A belief held within a bubble of sterile philosophy isn't a belief at all, it's a default setting. I want to live in a world of questions.","https://t.co/x6BuS0hzob",FALSE,54,97,1,255,178,2009-04-02 11:18:40,FALSE,"https://t.co/x6BuS0hzob","http://www.thomasgoodfellow.co.uk","en","https://pbs.twimg.com/profile_banners/28319078/1482484504","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/666461876964884480/L06QDbBJ_normal.jpg",,
"x2742592429","x1102626073072803841",2019-03-04 17:45:16,"RCCASI","Cold &amp; Flu season is here! To ensure a healthy learning environment for your student and their teacher this season, here are a few guidelines that should be followed: https://t.co/FSv1RSbzFa https://t.co/Ek9wHAj8lw","Hootsuite Inc.",194,,,,FALSE,FALSE,3,1,,,"ow.ly/qUxK30nUena","https://t.co/FSv1RSbzFa","http://ow.ly/qUxK30nUena","http://pbs.twimg.com/media/D01QkbqXcAEPFMU.jpg","https://t.co/Ek9wHAj8lw","https://twitter.com/RCCASI/status/1102626073072803841/photo/1","photo","http://pbs.twimg.com/media/D01QkbqXcAEPFMU.jpg","https://t.co/Ek9wHAj8lw","https://twitter.com/RCCASI/status/1102626073072803841/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RCCASI/status/1102626073072803841","Rock Creek Community","Sellersburg, IN","","http://t.co/TUVoMjHfaW",FALSE,97,19,2,728,93,2014-08-18 17:33:22,FALSE,"http://t.co/TUVoMjHfaW","http://rccasi.org","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/799272840683892736/0XDcyZMI_normal.jpg",,
"x18027697","x1102624765376892929",2019-03-04 17:40:04,"AdventistHC","As flu season continues to spread, make sure you are in the know! https://t.co/2tqhlPFmg0 https://t.co/iTI025Y3Ks","Hootsuite Inc.",89,,,,FALSE,FALSE,6,1,,,"ow.ly/8rsk30nUTfr","https://t.co/2tqhlPFmg0","http://ow.ly/8rsk30nUTfr","http://pbs.twimg.com/media/D01PYUiX0AEQCQU.jpg","https://t.co/iTI025Y3Ks","https://twitter.com/AdventistHC/status/1102624765376892929/photo/1","photo","http://pbs.twimg.com/media/D01PYUiX0AEQCQU.jpg","https://t.co/iTI025Y3Ks","https://twitter.com/AdventistHC/status/1102624765376892929/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AdventistHC/status/1102624765376892929","Adventist HealthCare","Gaithersburg, MD","The largest healthcare provider in Montgomery County, MD, with hospitals, plus rehabilitation, mental health, home care and wellness services.","https://t.co/8Tzh6TouVW",FALSE,27509,3612,419,8928,2197,2008-12-10 19:26:01,FALSE,"https://t.co/8Tzh6TouVW","http://AdventistHealthCare.com","en","https://pbs.twimg.com/profile_banners/18027697/1400170159","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/520223641099702272/mq7ORB3b_normal.jpeg",,
"x3290405243","x1102624588423299072",2019-03-04 17:39:22,"drmatthewweed","The flu is spreading across America a little later this season per @Bloomberg on @CDC data https://t.co/VUpc6Bdqny via @business","Twitter Web Client",128,,,,FALSE,FALSE,0,0,,,"bloomberg.com/news/articles/…","https://t.co/VUpc6Bdqny","https://www.bloomberg.com/news/articles/2019-03-01/the-flu-is-spreading-across-america-a-little-later-this-season",,,,,,,,,"x104237736 x1532281 x34713362","Bloomberg cdc business","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/drmatthewweed/status/1102624588423299072","Dr. Matthew Weed","Colorado Springs, CO","Yale, Harvard, Princeton grad | Blind + diabetic kayaker, skier, and speaker | advocating for impact, advising on college + medical school admissions.","http://t.co/yQBtkR94GW",FALSE,161,449,13,1385,70,2015-05-19 19:05:33,FALSE,"http://t.co/yQBtkR94GW","http://www.drmatthewweed.com","en","https://pbs.twimg.com/profile_banners/3290405243/1460047064","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/600739870848475136/ZZ9bgyq9_normal.jpg",,
"x4669623612","x1102621914365870080",2019-03-04 17:28:44,"abyt21","I keep that motherfuckin’ thing on me and by that, I mean hand sanitizer. It’s flu season, stay safe.","Twitter for iPhone",101,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/abyt21/status/1102621914365870080","Aby Tesfaye","Minneapolis, MN","Yee yee all the way to heaven.",,FALSE,106,196,0,1554,7830,2015-12-28 22:07:50,FALSE,,,"en","https://pbs.twimg.com/profile_banners/4669623612/1546879752",,"http://pbs.twimg.com/profile_images/1082318040505769984/PwYKdHQG_normal.jpg",,
"x2825952277","x1102620959822041089",2019-03-04 17:24:57,"DonRaj00767","Just in time for flu season! @glblctzn and @JNJCares made this video explaining the virus and the work being done to defeat it once and for all. https://t.co/ycIUKj3RfV","Global Citizen Mobile App",168,,,,FALSE,FALSE,0,0,,,,,,"http://pbs.twimg.com/media/DpkZcIDW0CAhr7Z.jpg","https://t.co/ycIUKj3RfV","https://twitter.com/GlblCtzn/status/1051900502047219714/video/1","photo","http://pbs.twimg.com/media/DpkZcIDW0CAhr7Z.jpg","https://t.co/ycIUKj3RfV","https://twitter.com/GlblCtzn/status/1051900502047219714/video/1",,"x596893898 x138845026","GlblCtzn JNJCares","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DonRaj00767/status/1102620959822041089","Raj","Redmond, WA","",,FALSE,41,139,1,311,115,2014-09-22 08:29:46,FALSE,,,"en","https://pbs.twimg.com/profile_banners/2825952277/1413079151","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/773963647013916672/1HORkHGD_normal.jpg",,
"x905169989866479616","x1102616779963224064",2019-03-04 17:08:20,"EdEllisonMD","#Flu season is in full swing. According to the @CAPublicHealth, there have been 235 flu related deaths since 10/2018. If you are sick, stay home to help prevent it from spreading. It’s not too late to be vaccinated! @KPShare #GetVaccinated #IGotMyKPFluShot https://t.co/G0gGMYDVPp","Hootsuite Inc.",280,,,,FALSE,FALSE,15,6,"Flu GetVaccinated IGotMyKPFluShot",,"ow.ly/d/8fSu","https://t.co/G0gGMYDVPp","http://ow.ly/d/8fSu",,,,,,,,,"x33934492 x17372405","CAPublicHealth KPShare","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/EdEllisonMD/status/1102616779963224064","Ed Ellison, MD","California, USA","Co-CEO @PermanenteDocs. #Equity #Inclusion #Diversity, #PhysicianWellness,
#PermanenteMedicine. Take the stairs! https://t.co/mo1LEl42cA
Tweets=Mine","https://t.co/ILp9JcB11W",FALSE,1340,159,14,611,3217,2017-09-05 20:45:17,FALSE,"https://t.co/ILp9JcB11W","https://permanente.org/edward-m-ellison-md/","en","https://pbs.twimg.com/profile_banners/905169989866479616/1510789301",,"http://pbs.twimg.com/profile_images/930944020171325441/zdBK1ZlZ_normal.jpg",,
"x552098310","x1102614728663330824",2019-03-04 17:00:11,"CertAllergy","The Flu has affected more than 15 million people this year and can potentially last until May. Healthline discusses influenza activity and what you should know. https://t.co/r9KLJRm866","Facebook",184,,,,FALSE,FALSE,0,0,,,"healthline.com/health-news/he…","https://t.co/r9KLJRm866","https://www.healthline.com/health-news/heres-how-bad-the-flu-season-is-right-now?utm_medium=email&utm_source=email-share&utm_campaign=social-sharebar-referred-desktop",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CertAllergy/status/1102614728663330824","Certified Allergy","New York","Experts in the treatment of Allergies & Asthma Serving the Tech Valley / Capital Region of New York since 1965. (518) 434-1446","http://t.co/miUVyL5efs",FALSE,95,17,4,479,0,2012-04-12 17:11:46,FALSE,"http://t.co/miUVyL5efs","http://www.certifiedallergy.com","en","https://pbs.twimg.com/profile_banners/552098310/1496846653","http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/872464254519169025/UHHTb3Wc_normal.jpg",,
"x2788130300","x1102611958921089025",2019-03-04 16:49:11,"FOX17MorningMix","Flu season is a miserable time for everyone, especially kids who have weak immune systems. Instead of being isolated indoors, they can find sanctuary and play like normal kids at the Children's Healing Center. @healingkidsplay @TheRapid #MotivationalMonday
https://t.co/ez1lzW0oWG","Twitter Web Client",280,,,,FALSE,FALSE,0,1,"MotivationalMonday",,"fox17online.com/2019/03/04/chi…","https://t.co/ez1lzW0oWG","https://fox17online.com/2019/03/04/childrens-healing-center-is-a-sanctuary-for-kids-with-weak-immune-systems/",,,,,,,,,"x3230063539 x18732750","healingkidsplay TheRapid","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FOX17MorningMix/status/1102611958921089025","FOX 17 Morning Mix","West Michigan","West Michigan lifestyle show! Mix up your mornings with @LeighAnnTowne and @ToddChance. Weekdays at 9am!","http://t.co/YcR1d9olO2",FALSE,724,277,15,4112,490,2014-09-03 15:14:17,TRUE,"http://t.co/YcR1d9olO2","http://fox17morningmix.com","en","https://pbs.twimg.com/profile_banners/2788130300/1493734909","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/859412733749604353/of3iKweA_normal.jpg",,
"x37032036","x1102610981929271297",2019-03-04 16:45:18,"GeorgiaStateLaw","""According to the CDC, the 2017–18 flu season vaccine was only 30 to 40 percent effective.""

#statmadness 
#core64 
@statnews 
@GeorgiaStateU

https://t.co/6K3hx3mYO4","Hootsuite Inc.",166,,,,FALSE,FALSE,1,1,"statmadness core64",,"news.gsu.edu/2018/03/18/uni…","https://t.co/6K3hx3mYO4","https://news.gsu.edu/2018/03/18/universal-treatment/",,,,,,,,,"x3290364847 x26524127","statnews GeorgiaStateU","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/GeorgiaStateLaw/status/1102610981929271297","GSU College of Law","Atlanta","Georgia State University, located in the heart of one of the country's fastest-growing regions, offers a rich environment for studying law.","http://t.co/5zI6CJ0PHg",FALSE,3907,1374,109,9483,1851,2009-05-01 20:24:07,FALSE,"http://t.co/5zI6CJ0PHg","http://law.gsu.edu","en","https://pbs.twimg.com/profile_banners/37032036/1496771099","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/472080058371162112/RGGJZH5P_normal.jpeg",,
"x37032036","x1102600011106451458",2019-03-04 16:01:42,"GeorgiaStateLaw","""This year’s flu season will go down as one of the most severe in nearly a decade resulting in record hospitalization rates and many deaths, including nearly 100 children""

#statmadness 
#core64 
@statnews 
@GeorgiaStateU

https://t.co/6K3hx3mYO4","Hootsuite Inc.",246,,,,FALSE,FALSE,1,0,"statmadness core64",,"news.gsu.edu/2018/03/18/uni…","https://t.co/6K3hx3mYO4","https://news.gsu.edu/2018/03/18/universal-treatment/",,,,,,,,,"x3290364847 x26524127","statnews GeorgiaStateU","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/GeorgiaStateLaw/status/1102600011106451458","GSU College of Law","Atlanta","Georgia State University, located in the heart of one of the country's fastest-growing regions, offers a rich environment for studying law.","http://t.co/5zI6CJ0PHg",FALSE,3907,1374,109,9483,1851,2009-05-01 20:24:07,FALSE,"http://t.co/5zI6CJ0PHg","http://law.gsu.edu","en","https://pbs.twimg.com/profile_banners/37032036/1496771099","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/472080058371162112/RGGJZH5P_normal.jpeg",,
"x132549715","x1102606222438457344",2019-03-04 16:26:23,"MOHealthMatters","The frigid #Missouri winter continues to linger. Battle the winter blues with these tips –

🏃‍♀️ Stay active – exercise boosts your immunity during cold &amp; flu season. 
❄️ Wear layers to prevent hypothermia &amp; frostbite. 
💧 Stay hydrated.

#MOHealthyLiving https://t.co/8nj6rbPkWg","TweetDeck",262,,,,FALSE,FALSE,1,0,"Missouri MOHealthyLiving",,,,,"http://pbs.twimg.com/media/D00-gCoU8AA14lR.jpg","https://t.co/8nj6rbPkWg","https://twitter.com/MOHealthMatters/status/1102606222438457344/photo/1","photo","http://pbs.twimg.com/media/D00-gCoU8AA14lR.jpg","https://t.co/8nj6rbPkWg","https://twitter.com/MOHealthMatters/status/1102606222438457344/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MOHealthMatters/status/1102606222438457344","MO Health Matters","Missouri","We’re building a community of people who care about the health of their community and their state. Celebrate Missouri hospitals at https://t.co/9Zkz3I8Wl1.","http://t.co/TrHIwRduvO",FALSE,5026,574,56,3389,56,2010-04-13 15:00:56,FALSE,"http://t.co/TrHIwRduvO","http://missourihealthmatters.com","en","https://pbs.twimg.com/profile_banners/132549715/1547154781","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/993513916004118530/ubf_vCOU_normal.jpg",,
"x3144403503","x1102605498954727429",2019-03-04 16:23:31,"ColonialLifeBiz","Check out these 7 tips to make your workplace healthier - especially for flu season: 

 https://t.co/0lV908TjzP","AgoraPulse Manager",111,,,,FALSE,FALSE,0,0,,,"gag.gl/EoFSzr","https://t.co/0lV908TjzP","http://gag.gl/EoFSzr",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ColonialLifeBiz/status/1102605498954727429","Business Resources","Columbia, SC","Build your own success with knowledge from our small business centered resources. It’s time to thrive.","https://t.co/mHlX7egdgU",FALSE,18441,12592,1264,15507,223,2015-04-07 16:15:03,TRUE,"https://t.co/mHlX7egdgU","http://www.coloniallife.com","en","https://pbs.twimg.com/profile_banners/3144403503/1516391663","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/954441966867107840/VZP3abIz_normal.jpg",,
"x18770015","x1102603357024325635",2019-03-04 16:15:00,"MethodistHealth","10 Tips for Staying Healthy During Cold and Flu Season https://t.co/3VvXQJLZrs #HealthyLiving https://t.co/x667jGRsUs","TweetDeck",93,,,,FALSE,FALSE,0,0,"HealthyLiving",,"bestcaretoday.com/articles/343/","https://t.co/3VvXQJLZrs","http://www.bestcaretoday.com/articles/343/","http://pbs.twimg.com/media/D0lptg4XQAEuWWk.jpg","https://t.co/x667jGRsUs","https://twitter.com/MethodistHealth/status/1102603357024325635/photo/1","photo","http://pbs.twimg.com/media/D0lptg4XQAEuWWk.jpg","https://t.co/x667jGRsUs","https://twitter.com/MethodistHealth/status/1102603357024325635/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MethodistHealth/status/1102603357024325635","MethodistHealth","Omaha, Nebraska","Methodist Health System is a leading regional integrated health system providing high-quality, affordable health care and preventive health services in Nebraska","http://t.co/HzWpG7ekc8",FALSE,3801,955,91,8359,2508,2009-01-08 17:02:34,FALSE,"http://t.co/HzWpG7ekc8","http://www.bestcare.org","en","https://pbs.twimg.com/profile_banners/18770015/1536754958","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1059558408746000384/HsYMzEhl_normal.jpg",,
"x1088914079782191104","x1102600266048782339",2019-03-04 16:02:43,"itsliveincolor","This flu season is too much. 🤢💀 https://t.co/9oVGsq4cOK","Twitter for iPhone",31,,,,FALSE,FALSE,5,0,,,,,,"http://pbs.twimg.com/tweet_video_thumb/D005GE5XQAIdDf8.jpg","https://t.co/9oVGsq4cOK","https://twitter.com/itsliveincolor/status/1102600266048782339/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/D005GE5XQAIdDf8.jpg","https://t.co/9oVGsq4cOK","https://twitter.com/itsliveincolor/status/1102600266048782339/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/itsliveincolor/status/1102600266048782339","LiveInColor 👨🏽‍🍳","Pittsburgh, PA","Two college kids trying to be funny. Videos🎥, Podcasts🎤, Music🎶, and of course, cooking tutorials👨🏾‍🍳 New Content Every Week. iliveincoloralways@gmail.com","https://t.co/7LufJqCsCX",FALSE,168,122,0,108,276,2019-01-25 21:38:42,FALSE,"https://t.co/7LufJqCsCX","https://www.youtube.com/channel/UCh4NcC_WCUwCDCu5t2DuT5A","en","https://pbs.twimg.com/profile_banners/1088914079782191104/1551576141","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1089300631364554753/izCyK65G_normal.jpg",,
"x705424616","x1102599649578369024",2019-03-04 16:00:16,"MacKidFtLderdle","@after_hours_pediatrics
The good news for this year’s flu season is it’s much milder than  last year. ...https://t.co/2Ino98a9k1 https://t.co/4TcKPGbb9q","Buffer",128,,,,FALSE,FALSE,2,2,,,"buff.ly/2EHMMU3","https://t.co/2Ino98a9k1","https://buff.ly/2EHMMU3","http://pbs.twimg.com/media/D004icBXcAIW6yv.jpg","https://t.co/4TcKPGbb9q","https://twitter.com/MacKidFtLderdle/status/1102599649578369024/photo/1","photo","http://pbs.twimg.com/media/D004icBXcAIW6yv.jpg","https://t.co/4TcKPGbb9q","https://twitter.com/MacKidFtLderdle/status/1102599649578369024/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MacKidFtLderdle/status/1102599649578369024","MacKidFortLauderdale","Fort Lauderdale, FL","Find Your Family Fun® in the greater Fort Lauderdale area. Visit us at https://t.co/JpNz2btQjN","https://t.co/Pvk30BKByI",FALSE,321,565,8,1685,33,2012-07-19 17:06:27,FALSE,"https://t.co/Pvk30BKByI","http://fortlauderdale.macaronikid.com/","en","https://pbs.twimg.com/profile_banners/705424616/1486743153","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/812140576736952320/ZZe0UmXp_normal.jpg",,
"x38375532","x1102599609594118146",2019-03-04 16:00:06,"smaorg","""While this year's flu season hasn't been as brutal as past years, health experts say we still aren't in the clear — a more severe strain now accounts for nearly half of all new cases, and flu season could linger until May."" https://t.co/cWHVh1rAkV","CoSchedule",248,,,,FALSE,FALSE,0,0,,,"usatoday.com/story/news/hea…","https://t.co/cWHVh1rAkV","https://www.usatoday.com/story/news/health/2019/02/25/flu-season-2019-severe-strain-rise-what-you-should-know/2978595002/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/smaorg/status/1102599609594118146","Southern Medical","Birmingham Alabama","To improve the quality of patient care through multidisciplinary interprofessional education","https://t.co/r730MhM1sK",FALSE,286,81,30,4569,32,2009-05-07 05:15:56,FALSE,"https://t.co/r730MhM1sK","http://sma.org","en","https://pbs.twimg.com/profile_banners/38375532/1493754085","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/859508465223569408/ACZd5mWM_normal.jpg",,
"x44278498","x1102599579416043521",2019-03-04 15:59:59,"CareyAnn76","@SaraSchroader @_itsmbh PS - Sara, what did you mean by ""addicted?"" A lot of ppl were criticizing him for using tissues during the live, but I needed them, too. It's cold &amp; flu season. Is that what you were talking about? I do think he's addicted to attention. 😔💔","Twitter for Android",243,"x1102598965458014209","x44278498","CareyAnn76",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x878665194 x904697447565414400","SaraSchroader _itsmbh","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CareyAnn76/status/1102599579416043521","𝓝𝓸𝓽 𝓦𝓱𝓪𝓽 𝓨𝓸𝓾 𝓔𝔁𝓹𝓮𝓬𝓽","Kentucky, USA","I may not know your story, but I know you and I are a lot alike. I believe in #VerbLove!!! ✝ Not your average...anything. Mold breaker. #Music lover. #NASCAR 🏁","https://t.co/LO7YlltDPT",FALSE,1561,1510,56,64191,38291,2009-06-03 03:08:18,FALSE,"https://t.co/LO7YlltDPT","http://www.hillsongchannel.com/Jesus","en","https://pbs.twimg.com/profile_banners/44278498/1550886750","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1099124813778636800/paFdwGYj_normal.jpg",,
